mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_modelo__n_neighbors;param_modelo__weights;params;split0_test_precision;split1_test_precision;split2_test_precision;mean_test_precision;std_test_precision;rank_test_precision;split0_test_recall;split1_test_recall;split2_test_recall;mean_test_recall;std_test_recall;rank_test_recall;split0_test_f1;split1_test_f1;split2_test_f1;mean_test_f1;std_test_f1;rank_test_f1;split0_test_roc_auc;split1_test_roc_auc;split2_test_roc_auc;mean_test_roc_auc;std_test_roc_auc;rank_test_roc_auc;split0_test_pr_auc;split1_test_pr_auc;split2_test_pr_auc;mean_test_pr_auc;std_test_pr_auc;rank_test_pr_auc
0.08616296450297038;0.023034572984915385;1.485365867614746;0.37215217280747537;31;uniform;{'modelo__n_neighbors': 31, 'modelo__weights': 'uniform'};0.56;0.5811594202898551;0.5964172813487882;0.5791922338795478;0.014932223812700558;1;0.4134419551934827;0.47287735849056606;0.4643150123051682;0.45021144199640567;0.02623388156389104;8;0.47568834212067956;0.5214564369310793;0.522140221402214;0.5064283334846577;0.021738248811619686;8;0.6380170685442488;0.6392803023303087;0.6161565334220558;0.6311513014322044;0.010615436579440774;1;0.5501538411215654;0.5821574605854835;0.6002528704701078;0.5775213907257188;0.020713892974281632;1
0.10915128389994304;0.007021323062763456;1.9135664304097493;0.20162264111120018;21;uniform;{'modelo__n_neighbors': 21, 'modelo__weights': 'uniform'};0.5622593068035944;0.5692307692307692;0.583078491335372;0.5715228557899118;0.008652547090809136;2;0.4460285132382892;0.47995283018867924;0.4692370795734208;0.46507280766679643;0.014159112272593373;6;0.49744463373083475;0.5207933461292387;0.52;0.5127459932866911;0.010824541644288156;4;0.6382494098134598;0.6379295409605824;0.6098233084520885;0.6286674197420435;0.013325438748296893;2;0.5502874511377988;0.5821044013772841;0.5906551866571129;0.5743490130573986;0.017368516607806733;2
0.05921586354573568;0.01637333202758483;1.5816229979197185;0.34231023400899857;11;uniform;{'modelo__n_neighbors': 11, 'modelo__weights': 'uniform'};0.5474794841735052;0.5460358056265985;0.5601895734597157;0.5512349544199399;0.006359242803318491;5;0.4755600814663951;0.5035377358490566;0.48482362592288764;0.4879738144127798;0.01163701140987384;2;0.508991825613079;0.5239263803680981;0.5197889182058048;0.5175690413956606;0.006295825136380881;2;0.6178633499718806;0.6146686101306524;0.607951818091772;0.613494592731435;0.00413064592954107;5;0.5304819100844785;0.5589465594573763;0.5844471633682786;0.5579585443033778;0.02204229677921627;3
0.07482592264811198;0.01601478225310172;1.3268133799235027;0.16215893890057512;31;distance;{'modelo__n_neighbors': 31, 'modelo__weights': 'distance'};0.5618556701030928;0.5673758865248227;0.5797979797979798;0.5696765121419651;0.00750338936612415;3;0.4439918533604888;0.4716981132075472;0.47087776866283837;0.4621892450769581;0.01287185664553947;7;0.4960182025028441;0.51513200257566;0.5196921684019918;0.5102807911601653;0.010255562864347393;6;0.6288465387902685;0.6188156034594274;0.6003804570055646;0.6160141997517535;0.011788846426273421;3;0.5370510479375366;0.5532218867148679;0.5679633685109127;0.5527454343877723;0.012624398227844082;4
0.10299936930338542;0.04160804655589246;1.5880480607350667;0.503599046997012;21;distance;{'modelo__n_neighbors': 21, 'modelo__weights': 'distance'};0.5591133004926109;0.5662983425414365;0.569;0.5648038810113492;0.004172271023158748;4;0.4623217922606925;0.4834905660377358;0.4667760459392945;0.47086280141257425;0.009112461194419288;5;0.5061315496098104;0.5216284987277354;0.5128436232537179;0.5135345571970878;0.006345439321615939;3;0.6263590971337428;0.6187509239923863;0.596113331995723;0.6137411177072841;0.01284588640919084;4;0.5375142628395242;0.5541822293249846;0.5643805481639229;0.5520256801094773;0.0110736127851206;5
0.058510939280192055;0.014832603439393735;1.702865759531657;0.9665163086821348;11;distance;{'modelo__n_neighbors': 11, 'modelo__weights': 'distance'};0.5408515535097813;0.5487316421895861;0.5559808612440191;0.5485213523144622;0.006178303677817604;6;0.4786150712830957;0.4846698113207547;0.47662018047579985;0.47996835435988344;0.0034227348226676057;4;0.5078336034575905;0.514715090795241;0.5132508833922261;0.5119331925483527;0.00295983657933814;5;0.6086483377868719;0.6019897021048547;0.5929421161841534;0.6011933853586267;0.006436714458410584;6;0.5280778213904732;0.5417056003139459;0.5622695601629876;0.5440176606224689;0.014054132659699566;6
0.04347475369771322;0.008111459482292265;1.1837313175201416;0.41805873457190135;5;distance;{'modelo__n_neighbors': 5, 'modelo__weights': 'distance'};0.5336273428886439;0.5288713910761155;0.5614203454894434;0.5413063598180675;0.014354652767239085;8;0.49287169042769857;0.47523584905660377;0.47990155865463496;0.48266969937964577;0.007461129383755174;3;0.5124404446797247;0.5006211180124224;0.5174701459531181;0.5101772362150884;0.007062295191243315;7;0.5879318370290819;0.5915780403969471;0.5837726070955993;0.5877608281738761;0.0031888483058795406;8;0.5106160396048918;0.5337333801127526;0.5531665059118658;0.53250530854317;0.01739284652896597;7
0.04071418444315592;0.007660230905301103;1.6921804745992024;0.7781149084699188;5;uniform;{'modelo__n_neighbors': 5, 'modelo__weights': 'uniform'};0.5197916666666667;0.5435323383084577;0.5640552995391706;0.5424597681714317;0.018086460936145615;7;0.5081466395112016;0.5153301886792453;0.5020508613617719;0.5085092298507395;0.0054273220724339695;1;0.513903192584964;0.5290556900726392;0.53125;0.524736294219201;0.007712363117212568;1;0.5910507703403859;0.6017696764178664;0.5941837444791828;0.5956680637458117;0.004500084416869415;7;0.5017845591313782;0.5375800554994281;0.5576159642508982;0.5323268596272348;0.023093772603001477;8
